time,total_halts,cumulative_arrivals,running_avg_wait,per_tl_halts,active_veh
2810.0,40,1005,38.13233830845771,28;6;6;0,80
2811.0,42,1005,38.13233830845771,29;6;6;1,80
2812.0,39,1006,38.14910536779324,29;6;4;0,80
2813.0,38,1006,38.14910536779324,29;6;3;0,80
2814.0,39,1008,38.13789682539682,30;6;2;1,78
2815.0,42,1008,38.13789682539682,30;6;4;2,79
2816.0,43,1008,38.13789682539682,29;6;5;3,80
2817.0,41,1009,38.158572844400396,30;6;2;3,79
2818.0,40,1009,38.158572844400396,28;6;3;3,81
2819.0,39,1009,38.158572844400396,28;6;2;3,81
2820.0,41,1010,38.17821782178218,31;6;1;3,81
2821.0,43,1010,38.17821782178218,32;6;2;3,83
2822.0,48,1010,38.17821782178218,37;7;1;3,84
2823.0,47,1011,38.196834817012856,34;8;2;3,84
2824.0,49,1011,38.196834817012856,37;8;1;3,84
2825.0,46,1011,38.196834817012856,34;8;1;3,84
2826.0,52,1012,38.15909090909091,38;8;3;3,83
2827.0,49,1012,38.15909090909091,34;9;3;3,84
2828.0,50,1012,38.15909090909091,37;9;1;3,84
2829.0,48,1012,38.15909090909091,33;9;2;4,85
2830.0,46,1012,38.15909090909091,33;9;1;3,85
2831.0,49,1012,38.15909090909091,33;9;4;3,87
2832.0,42,1012,38.15909090909091,27;10;1;4,87
2833.0,43,1013,38.17769002961501,25;10;3;5,87
2834.0,47,1013,38.17769002961501,28;11;3;5,87
2835.0,52,1013,38.17769002961501,30;11;6;5,87
2836.0,51,1013,38.17769002961501,28;11;7;5,87
2837.0,55,1013,38.17769002961501,31;12;7;5,88
2838.0,56,1013,38.17769002961501,30;13;8;5,88
2839.0,62,1013,38.17769002961501,34;14;9;5,89
2840.0,59,1014,38.17751479289941,31;15;8;5,88
2841.0,67,1015,38.18423645320197,37;15;10;5,89
2842.0,63,1015,38.18423645320197,32;15;11;5,90
2843.0,66,1016,38.193897637795274,35;15;11;5,89
2844.0,67,1016,38.193897637795274,36;15;11;5,90
2845.0,65,1016,38.193897637795274,32;15;13;5,90
2846.0,70,1016,38.193897637795274,35;15;15;5,90
2847.0,71,1016,38.193897637795274,36;15;15;5,91
2848.0,68,1016,38.193897637795274,34;15;14;5,91
2849.0,72,1016,38.193897637795274,35;17;15;5,91
2850.0,71,1016,38.193897637795274,37;16;13;5,92
2851.0,70,1017,38.20255653883972,36;16;13;5,93
2852.0,71,1017,38.20255653883972,35;17;14;5,93
2853.0,70,1017,38.20255653883972,34;17;14;5,93
2854.0,76,1018,38.19646365422397,39;18;14;5,92
2855.0,71,1019,38.19528949950932,36;17;14;4,91
2856.0,71,1019,38.19528949950932,37;16;15;3,92
2857.0,65,1019,38.19528949950932,34;15;14;2,92
2858.0,67,1020,38.17058823529412,34;14;17;2,92
2859.0,64,1020,38.17058823529412,32;13;17;2,92
2860.0,62,1020,38.17058823529412,32;12;16;2,92
2861.0,63,1021,38.1332027424094,33;11;17;2,93
2862.0,62,1022,38.13796477495108,33;10;17;2,92
2863.0,59,1022,38.13796477495108,31;10;16;2,92
2864.0,58,1022,38.13796477495108,30;9;17;2,92
2865.0,52,1022,38.13796477495108,27;8;15;2,92
2866.0,51,1022,38.13796477495108,27;8;14;2,92
2867.0,47,1022,38.13796477495108,24;7;14;2,92
2868.0,46,1023,38.17595307917889,26;6;12;2,91
2869.0,50,1023,38.17595307917889,29;6;13;2,91
2870.0,49,1024,38.212890625,30;5;12;2,90
2871.0,55,1024,38.212890625,33;5;15;2,90
2872.0,55,1025,38.23512195121951,33;5;15;2,89
2873.0,54,1025,38.23512195121951,34;4;15;1,89
2874.0,54,1025,38.23512195121951,35;4;15;0,89
2875.0,52,1025,38.23512195121951,32;6;14;0,89
2876.0,52,1025,38.23512195121951,30;6;16;0,90
2877.0,54,1025,38.23512195121951,32;6;16;0,90
2878.0,57,1025,38.23512195121951,35;7;15;0,90
2879.0,56,1025,38.23512195121951,37;7;12;0,90
2880.0,55,1026,38.26218323586745,36;8;11;0,89
2881.0,60,1027,38.278481012658226,41;9;10;0,89
2882.0,57,1027,38.278481012658226,38;9;10;0,89
2883.0,60,1027,38.278481012658226,40;10;10;0,90
2884.0,62,1031,38.31425800193986,41;10;11;0,86
2885.0,63,1031,38.31425800193986,40;11;12;0,86
2886.0,65,1032,38.326550387596896,41;11;13;0,85
2887.0,62,1035,38.390338164251204,40;11;11;0,82
2888.0,65,1035,38.390338164251204,41;12;12;0,82
2889.0,62,1035,38.390338164251204,38;12;12;0,82
2890.0,62,1036,38.35328185328186,37;12;13;0,81
2891.0,56,1037,38.36354869816779,32;12;12;0,80
2892.0,52,1037,38.36354869816779,29;12;11;0,81
2893.0,47,1037,38.36354869816779,25;12;10;0,81
2894.0,46,1038,38.371868978805395,25;12;9;0,80
2895.0,42,1038,38.371868978805395,23;12;7;0,80
2896.0,41,1038,38.371868978805395,23;12;6;0,80
2897.0,46,1038,38.371868978805395,30;12;4;0,80
2898.0,48,1038,38.371868978805395,33;12;3;0,80
2899.0,50,1038,38.371868978805395,37;12;1;0,80
2900.0,53,1038,38.371868978805395,39;12;2;0,80
2901.0,55,1038,38.371868978805395,41;12;2;0,82
2902.0,53,1039,38.3897978825794,40;12;1;0,81
2903.0,52,1039,38.3897978825794,39;12;1;0,81
2904.0,52,1039,38.3897978825794,39;12;1;0,81
2905.0,52,1039,38.3897978825794,37;12;3;0,81
2906.0,53,1039,38.3897978825794,38;12;3;0,81
2907.0,55,1040,38.40673076923077,39;12;4;0,80
2908.0,58,1040,38.40673076923077,40;12;6;0,80
2909.0,57,1040,38.40673076923077,40;12;5;0,80
2910.0,61,1041,38.40922190201729,41;13;7;0,79
2911.0,60,1042,38.40019193857965,40;12;8;0,79
2912.0,62,1042,38.40019193857965,41;12;9;0,80
2913.0,60,1042,38.40019193857965,37;13;10;0,80
2914.0,62,1042,38.40019193857965,38;13;11;0,80
2915.0,63,1043,38.40364333652924,38;13;12;0,80
2916.0,64,1043,38.40364333652924,38;13;13;0,80
2917.0,64,1043,38.40364333652924,38;13;13;0,80
2918.0,68,1043,38.40364333652924,42;13;13;0,81
2919.0,65,1044,38.4080459770115,39;13;13;0,80
2920.0,67,1044,38.4080459770115,41;13;13;0,80
2921.0,69,1044,38.4080459770115,43;14;12;0,81
2922.0,67,1044,38.4080459770115,43;14;10;0,81
2923.0,67,1045,38.411483253588514,43;14;10;0,80
2924.0,65,1046,38.395793499043975,42;14;9;0,79
2925.0,64,1046,38.395793499043975,42;13;9;0,79
2926.0,60,1047,38.396370582617,39;12;9;0,79
2927.0,61,1048,38.36259541984733,42;11;8;0,79
2928.0,59,1048,38.36259541984733,38;10;11;0,79
2929.0,59,1049,38.360343183984746,39;9;11;0,78
2930.0,60,1049,38.360343183984746,40;8;12;0,78
2931.0,64,1049,38.360343183984746,41;9;14;0,78
2932.0,63,1049,38.360343183984746,40;9;14;0,78
2933.0,60,1049,38.360343183984746,37;9;14;0,78
2934.0,53,1050,38.357142857142854,31;8;14;0,77
2935.0,49,1050,38.357142857142854,27;7;15;0,77
2936.0,44,1051,38.39581351094196,22;7;15;0,76
2937.0,40,1051,38.39581351094196,19;6;15;0,76
2938.0,37,1051,38.39581351094196,18;5;14;0,76
2939.0,38,1051,38.39581351094196,21;4;13;0,76
2940.0,39,1051,38.39581351094196,22;5;12;0,77
2941.0,42,1051,38.39581351094196,24;6;12;0,78
2942.0,43,1052,38.42965779467681,24;6;13;0,77
2943.0,44,1052,38.42965779467681,26;5;13;0,78
2944.0,42,1053,38.4624881291548,27;4;11;0,77
2945.0,49,1053,38.4624881291548,32;5;12;0,77
2946.0,49,1053,38.4624881291548,34;5;10;0,77
2947.0,47,1053,38.4624881291548,33;5;9;0,77
2948.0,51,1053,38.4624881291548,36;6;9;0,77
2949.0,49,1054,38.48956356736243,35;6;8;0,76
2950.0,51,1055,38.514691943127964,36;7;8;0,75
2951.0,53,1055,38.514691943127964,36;8;9;0,76
2952.0,52,1055,38.514691943127964,36;7;9;0,76
2953.0,53,1056,38.53693181818182,36;8;9;0,75
2954.0,52,1057,38.52980132450331,36;8;8;0,74
2955.0,50,1058,38.5586011342155,35;8;7;0,73
2956.0,49,1058,38.5586011342155,34;8;7;0,73
2957.0,46,1059,38.52596789423985,33;8;5;0,72
2958.0,46,1060,38.55377358490566,33;8;5;0,71
2959.0,45,1060,38.55377358490566,33;8;4;0,71
2960.0,44,1062,38.601694915254235,33;8;3;0,69
2961.0,42,1062,38.601694915254235,32;8;2;0,70
2962.0,41,1063,38.62464722483537,32;8;1;0,69
2963.0,40,1063,38.62464722483537,31;8;1;0,69
2964.0,40,1063,38.62464722483537,31;8;1;0,69
2965.0,38,1064,38.64567669172932,29;8;1;0,68
2966.0,38,1064,38.64567669172932,29;8;1;0,68
2967.0,39,1064,38.64567669172932,30;8;1;0,68
2968.0,41,1064,38.64567669172932,32;8;1;0,68
2969.0,38,1064,38.64567669172932,30;8;0;0,68
2970.0,36,1064,38.64567669172932,29;7;0;0,68
2971.0,37,1065,38.66478873239436,30;7;0;0,68
2972.0,38,1065,38.66478873239436,29;8;1;0,68
2973.0,39,1065,38.66478873239436,29;8;1;1,68
2974.0,38,1065,38.66478873239436,29;8;1;0,68
2975.0,40,1065,38.66478873239436,30;8;2;0,68
2976.0,45,1066,38.68292682926829,32;8;4;1,68
2977.0,46,1066,38.68292682926829,33;8;4;1,68
2978.0,47,1066,38.68292682926829,34;8;4;1,68
2979.0,47,1066,38.68292682926829,34;8;4;1,68
2980.0,48,1068,38.71816479400749,34;8;5;1,66
2981.0,51,1069,38.718428437792326,37;8;5;1,66
2982.0,51,1069,38.718428437792326,36;8;6;1,66
2983.0,51,1070,38.726168224299066,36;8;6;1,65
2984.0,51,1070,38.726168224299066,36;8;6;1,65
2985.0,51,1070,38.726168224299066,36;8;6;1,65
2986.0,50,1071,38.73202614379085,35;8;6;1,64
2987.0,48,1071,38.73202614379085,33;8;6;1,64
2988.0,47,1071,38.73202614379085,32;8;6;1,64
2989.0,48,1072,38.73787313432836,32;8;7;1,63
2990.0,48,1072,38.73787313432836,32;8;7;1,63
2991.0,49,1072,38.73787313432836,33;8;7;1,63
2992.0,50,1072,38.73787313432836,34;8;7;1,63
2993.0,50,1074,38.73556797020484,34;8;7;1,61
2994.0,51,1074,38.73556797020484,35;8;7;1,61
2995.0,50,1074,38.73556797020484,35;7;7;1,61
2996.0,50,1075,38.734883720930235,35;7;7;1,60
2997.0,47,1076,38.71096654275093,33;6;7;1,59
2998.0,44,1076,38.71096654275093,31;5;7;1,59
2999.0,45,1077,38.710306406685234,31;6;7;1,58
3000.0,45,1077,38.710306406685234,30;7;7;1,58
3001.0,46,1077,38.710306406685234,30;7;8;1,60
3002.0,43,1079,38.66821130676552,27;8;7;1,58
3003.0,42,1079,38.66821130676552,26;8;7;1,59
3004.0,35,1079,38.66821130676552,20;7;7;1,59
3005.0,31,1079,38.66821130676552,17;6;7;1,59
3006.0,34,1080,38.705555555555556,21;5;7;1,58
3007.0,35,1080,38.705555555555556,23;4;7;1,58
3008.0,37,1080,38.705555555555556,25;4;7;1,58
3009.0,36,1081,38.74098057354301,24;4;7;1,57
3010.0,38,1081,38.74098057354301,26;4;7;1,57
3011.0,37,1081,38.74098057354301,25;4;7;1,57
3012.0,35,1082,38.766173752310536,23;4;7;1,56
3013.0,32,1082,38.766173752310536,22;3;7;0,56
3014.0,31,1082,38.766173752310536,23;2;6;0,56
3015.0,31,1082,38.766173752310536,23;3;5;0,56
3016.0,28,1082,38.766173752310536,22;2;4;0,56
3017.0,27,1082,38.766173752310536,22;2;3;0,56
3018.0,29,1082,38.766173752310536,24;3;2;0,56
3019.0,31,1083,38.79224376731302,27;3;1;0,55
3020.0,31,1083,38.79224376731302,28;3;0;0,55
3021.0,32,1083,38.79224376731302,29;3;0;0,56
3022.0,30,1083,38.79224376731302,27;3;0;0,56
3023.0,30,1083,38.79224376731302,27;3;0;0,56
3024.0,29,1085,38.806451612903224,26;3;0;0,54
3025.0,29,1086,38.82965009208103,26;3;0;0,53
3026.0,30,1086,38.82965009208103,26;3;1;0,54
3027.0,30,1086,38.82965009208103,27;3;0;0,54
3028.0,30,1088,38.829963235294116,27;3;0;0,52
3029.0,29,1088,38.829963235294116,26;3;0;0,52
3030.0,28,1089,38.84848484848485,25;3;0;0,51
3031.0,31,1090,38.87155963302752,28;3;0;0,51
3032.0,31,1090,38.87155963302752,28;3;0;0,51
3033.0,34,1090,38.87155963302752,31;3;0;0,51
3034.0,32,1090,38.87155963302752,29;3;0;0,51
3035.0,32,1091,38.89184234647113,29;3;0;0,50
3036.0,31,1091,38.89184234647113,28;3;0;0,50
3037.0,32,1091,38.89184234647113,29;3;0;0,50
3038.0,32,1091,38.89184234647113,29;3;0;0,50
3039.0,30,1091,38.89184234647113,28;2;0;0,51
3040.0,30,1092,38.85622710622711,28;1;1;0,50
3041.0,31,1092,38.85622710622711,29;1;0;1,51
3042.0,30,1093,38.87282708142727,29;1;0;0,51
3043.0,30,1093,38.87282708142727,28;1;1;0,51
3044.0,32,1093,38.87282708142727,29;1;1;1,51
3045.0,31,1094,38.889396709323584,28;1;1;1,50
3046.0,33,1094,38.889396709323584,30;1;1;1,50
3047.0,32,1094,38.889396709323584,29;1;1;1,50
3048.0,33,1094,38.889396709323584,30;1;1;1,50
3049.0,32,1094,38.889396709323584,29;1;1;1,50
3050.0,30,1094,38.889396709323584,27;1;1;1,50
3051.0,32,1096,38.9206204379562,28;1;2;1,49
3052.0,32,1096,38.9206204379562,29;1;1;1,49
3053.0,29,1097,38.92616226071103,26;1;1;1,48
3054.0,29,1097,38.92616226071103,26;1;1;1,48
3055.0,27,1097,38.92616226071103,24;1;1;1,48
3056.0,28,1098,38.92714025500911,25;1;1;1,47
3057.0,28,1098,38.92714025500911,25;1;1;1,47
3058.0,28,1098,38.92714025500911,25;1;1;1,47
3059.0,30,1099,38.92720655141037,27;1;1;1,46
3060.0,32,1099,38.92720655141037,29;1;1;1,46
3061.0,33,1099,38.92720655141037,30;1;1;1,47
3062.0,34,1100,38.92727272727273,30;2;1;1,47
3063.0,33,1100,38.92727272727273,30;1;1;1,47
3064.0,34,1100,38.92727272727273,31;1;1;1,47
3065.0,34,1101,38.926430517711175,30;2;1;1,46
3066.0,33,1102,38.92831215970962,29;2;1;1,45
3067.0,31,1102,38.92831215970962,26;2;2;1,45
3068.0,30,1103,38.927470534904806,23;3;3;1,44
3069.0,29,1103,38.927470534904806,24;2;2;1,44
3070.0,29,1104,38.91213768115942,24;2;2;1,43
3071.0,30,1105,38.91131221719457,23;3;3;1,42
3072.0,29,1106,38.879746835443036,22;3;3;1,41
3073.0,28,1106,38.879746835443036,21;3;3;1,41
3074.0,25,1106,38.879746835443036,19;2;3;1,41
3075.0,27,1107,38.871725383920506,21;2;3;1,40
3076.0,27,1107,38.871725383920506,20;2;4;1,41
3077.0,26,1107,38.871725383920506,20;2;3;1,41
3078.0,27,1107,38.871725383920506,21;2;3;1,41
3079.0,28,1107,38.871725383920506,22;2;3;1,41
3080.0,26,1107,38.871725383920506,20;2;3;1,41
3081.0,26,1107,38.871725383920506,20;2;3;1,42
3082.0,24,1107,38.871725383920506,18;2;3;1,42
3083.0,21,1107,38.871725383920506,17;2;2;0,42
3084.0,19,1107,38.871725383920506,17;1;1;0,42
3085.0,18,1107,38.871725383920506,16;1;1;0,43
3086.0,17,1107,38.871725383920506,15;1;1;0,43
3087.0,18,1107,38.871725383920506,16;1;1;0,43
3088.0,20,1107,38.871725383920506,18;1;1;0,43
3089.0,20,1107,38.871725383920506,18;1;1;0,43
3090.0,22,1107,38.871725383920506,20;1;1;0,43
3091.0,25,1107,38.871725383920506,23;1;1;0,44
3092.0,24,1107,38.871725383920506,22;1;1;0,44
3093.0,26,1107,38.871725383920506,24;1;1;0,44
3094.0,25,1108,38.88447653429603,23;1;1;0,43
3095.0,27,1108,38.88447653429603,25;1;1;0,43
3096.0,26,1108,38.88447653429603,24;1;1;0,43
3097.0,28,1109,38.86654643823264,26;1;1;0,42
3098.0,28,1110,38.89099099099099,26;1;1;0,41
3099.0,29,1111,38.90999099909991,26;2;1;0,40
3100.0,27,1111,38.90999099909991,25;1;1;0,40
3101.0,29,1112,38.92625899280576,26;1;2;0,41
3102.0,29,1112,38.92625899280576,26;2;1;0,41
3103.0,28,1113,38.94249775381851,25;2;1;0,40
3104.0,29,1113,38.94249775381851,26;2;1;0,40
3105.0,29,1113,38.94249775381851,26;2;1;0,40
3106.0,28,1113,38.94249775381851,25;2;1;0,40
3107.0,25,1113,38.94249775381851,22;2;1;0,40
3108.0,23,1114,38.90754039497307,19;3;1;0,39
3109.0,16,1114,38.90754039497307,14;2;0;0,39
3110.0,16,1114,38.90754039497307,13;2;0;1,39
3111.0,16,1115,38.9237668161435,14;2;0;0,38
3112.0,18,1115,38.9237668161435,16;2;0;0,39
3113.0,15,1115,38.9237668161435,12;2;0;1,39
3114.0,18,1115,38.9237668161435,15;2;0;1,39
3115.0,21,1115,38.9237668161435,17;2;1;1,39
3116.0,23,1116,38.93996415770609,20;2;0;1,38
3117.0,22,1116,38.93996415770609,19;2;0;1,38
3118.0,26,1116,38.93996415770609,22;2;1;1,38
3119.0,24,1116,38.93996415770609,20;2;1;1,38
3120.0,26,1117,38.940017905102955,21;3;1;1,37
3121.0,28,1117,38.940017905102955,23;3;1;1,38
3122.0,28,1118,38.940071556350624,23;3;1;1,38
3123.0,26,1118,38.940071556350624,21;3;1;1,38
3124.0,28,1119,38.941912421805185,23;3;1;1,37
3125.0,28,1119,38.941912421805185,23;3;1;1,37
3126.0,28,1120,38.92232142857143,22;3;2;1,37
3127.0,26,1120,38.92232142857143,21;3;1;1,37
3128.0,25,1120,38.92232142857143,20;3;1;1,37
3129.0,26,1121,38.887600356824265,21;3;1;1,36
3130.0,26,1121,38.887600356824265,21;3;1;1,37
3131.0,25,1121,38.887600356824265,20;3;1;1,38
3132.0,24,1121,38.887600356824265,19;3;1;1,38
3133.0,28,1121,38.887600356824265,23;3;1;1,38
3134.0,29,1122,38.881461675579324,24;3;1;1,37
3135.0,29,1122,38.881461675579324,24;3;1;1,37
3136.0,29,1122,38.881461675579324,24;3;1;1,37
3137.0,30,1123,38.858414959928766,25;3;1;1,36
3138.0,29,1123,38.858414959928766,24;3;1;1,36
3139.0,30,1123,38.858414959928766,25;3;1;1,36
3140.0,31,1123,38.858414959928766,26;3;1;1,36
3141.0,31,1124,38.82384341637011,26;3;1;1,36
3142.0,32,1124,38.82384341637011,26;3;2;1,36
3143.0,32,1124,38.82384341637011,26;3;2;1,36
3144.0,30,1124,38.82384341637011,25;2;2;1,36
3145.0,27,1124,38.82384341637011,23;1;2;1,36
3146.0,24,1124,38.82384341637011,20;1;2;1,37
3147.0,21,1124,38.82384341637011,17;1;2;1,38
3148.0,23,1124,38.82384341637011,18;1;3;1,38
3149.0,22,1124,38.82384341637011,18;1;2;1,38
3150.0,21,1124,38.82384341637011,17;1;2;1,38
3151.0,22,1124,38.82384341637011,16;1;4;1,40
3152.0,22,1124,38.82384341637011,16;2;3;1,40
3153.0,19,1124,38.82384341637011,16;1;2;0,40
3154.0,18,1124,38.82384341637011,16;1;1;0,40
3155.0,17,1124,38.82384341637011,16;0;1;0,40
3156.0,13,1124,38.82384341637011,12;0;1;0,40
3157.0,15,1124,38.82384341637011,14;0;1;0,40
3158.0,16,1124,38.82384341637011,15;0;1;0,40
3159.0,20,1124,38.82384341637011,19;0;1;0,40
3160.0,20,1124,38.82384341637011,19;0;1;0,40
3161.0,23,1124,38.82384341637011,22;0;1;0,41
3162.0,22,1124,38.82384341637011,21;0;1;0,41
3163.0,25,1124,38.82384341637011,24;0;1;0,41
3164.0,25,1126,38.83126110124334,24;0;1;0,39
3165.0,26,1126,38.83126110124334,25;0;1;0,39
3166.0,25,1126,38.83126110124334,24;0;1;0,39
3167.0,26,1126,38.83126110124334,25;0;1;0,39
3168.0,25,1127,38.798580301685895,24;0;1;0,38
3169.0,26,1127,38.798580301685895,25;0;1;0,38
3170.0,25,1129,38.82550930026572,24;0;1;0,36
3171.0,26,1129,38.82550930026572,24;1;1;0,36
3172.0,26,1130,38.835398230088494,24;1;1;0,35
3173.0,26,1130,38.835398230088494,24;1;1;0,35
3174.0,27,1130,38.835398230088494,25;1;1;0,35
3175.0,26,1130,38.835398230088494,24;1;1;0,35
3176.0,23,1130,38.835398230088494,20;1;2;0,36
3177.0,21,1130,38.835398230088494,19;1;1;0,36
3178.0,21,1130,38.835398230088494,19;1;1;0,36
3179.0,22,1130,38.835398230088494,20;2;0;0,36
3180.0,20,1130,38.835398230088494,19;1;0;0,36
3181.0,22,1130,38.835398230088494,20;1;0;1,37
3182.0,22,1130,38.835398230088494,20;2;0;0,38
3183.0,22,1131,38.851458885941646,20;2;0;0,37
3184.0,23,1131,38.851458885941646,20;2;0;1,37
3185.0,25,1131,38.851458885941646,22;2;0;1,37
3186.0,24,1131,38.851458885941646,21;2;0;1,37
3187.0,24,1132,38.86660777385159,21;2;0;1,36
3188.0,25,1132,38.86660777385159,22;2;0;1,36
3189.0,26,1132,38.86660777385159,23;2;0;1,36
3190.0,25,1134,38.85537918871252,21;2;1;1,34
3191.0,26,1134,38.85537918871252,23;2;0;1,35
3192.0,22,1134,38.85537918871252,19;2;0;1,35
3193.0,23,1134,38.85537918871252,19;2;1;1,35
3194.0,24,1134,38.85537918871252,20;2;1;1,36
3195.0,22,1135,38.83171806167401,18;2;1;1,35
3196.0,24,1135,38.83171806167401,20;2;1;1,36
3197.0,25,1135,38.83171806167401,21;2;1;1,36
3198.0,27,1135,38.83171806167401,23;2;1;1,36
3199.0,26,1135,38.83171806167401,22;2;1;1,36
3200.0,30,1135,38.83171806167401,26;2;1;1,37
3201.0,29,1136,38.79753521126761,24;2;2;1,38
3202.0,30,1136,38.79753521126761,26;2;1;1,38
3203.0,26,1136,38.79753521126761,22;2;1;1,38
3204.0,29,1137,38.782761653474054,25;2;1;1,37
3205.0,26,1137,38.782761653474054,22;2;1;1,37
3206.0,28,1137,38.782761653474054,24;2;1;1,37
3207.0,30,1138,38.751318101933215,26;2;1;1,36
3208.0,30,1138,38.751318101933215,25;2;2;1,36
3209.0,30,1138,38.751318101933215,26;2;1;1,36
3210.0,29,1138,38.751318101933215,25;2;1;1,37
3211.0,34,1138,38.751318101933215,28;3;2;1,38
3212.0,29,1138,38.751318101933215,23;3;2;1,38
3213.0,31,1138,38.751318101933215,25;3;2;1,38
3214.0,27,1138,38.751318101933215,22;2;2;1,38
3215.0,30,1138,38.751318101933215,25;2;2;1,38
3216.0,27,1138,38.751318101933215,22;2;2;1,38
3217.0,28,1138,38.751318101933215,22;2;3;1,38
3218.0,29,1138,38.751318101933215,23;2;3;1,38
3219.0,26,1138,38.751318101933215,20;2;3;1,38
3220.0,27,1138,38.751318101933215,21;2;3;1,38
3221.0,26,1138,38.751318101933215,20;2;3;1,39
3222.0,25,1138,38.751318101933215,19;2;3;1,39
3223.0,19,1138,38.751318101933215,16;1;2;0,39
3224.0,15,1138,38.751318101933215,14;0;1;0,39
3225.0,15,1138,38.751318101933215,14;0;1;0,39
3226.0,13,1138,38.751318101933215,11;0;2;0,40
3227.0,12,1138,38.751318101933215,11;0;1;0,40
3228.0,20,1138,38.751318101933215,19;0;1;0,40
3229.0,21,1138,38.751318101933215,20;0;1;0,40
3230.0,20,1138,38.751318101933215,19;0;1;0,40
3231.0,20,1138,38.751318101933215,19;0;1;0,40
3232.0,23,1138,38.751318101933215,22;0;1;0,40
3233.0,25,1138,38.751318101933215,24;0;1;0,40
3234.0,23,1139,38.76294995610184,22;0;1;0,39
3235.0,24,1140,38.76578947368421,23;0;1;0,38
3236.0,23,1140,38.76578947368421,22;0;1;0,38
3237.0,27,1141,38.743207712532865,26;0;1;0,37
3238.0,27,1142,38.754816112084065,26;0;1;0,36
3239.0,28,1142,38.754816112084065,27;0;1;0,36
3240.0,28,1142,38.754816112084065,26;1;1;0,36
3241.0,29,1142,38.754816112084065,28;0;1;0,37
3242.0,29,1142,38.754816112084065,28;0;1;0,38
3243.0,29,1142,38.754816112084065,27;1;1;0,38
3244.0,27,1142,38.754816112084065,25;1;1;0,38
3245.0,26,1142,38.754816112084065,24;1;1;0,38
3246.0,25,1143,38.72090988626422,23;1;1;0,37
3247.0,26,1143,38.72090988626422,24;1;1;0,37
3248.0,25,1143,38.72090988626422,23;1;1;0,37
3249.0,25,1143,38.72090988626422,24;1;0;0,37
3250.0,24,1143,38.72090988626422,23;1;0;0,37
3251.0,28,1144,38.73688811188811,25;1;1;1,37
3252.0,24,1144,38.73688811188811,23;1;0;0,37
3253.0,25,1144,38.73688811188811,24;1;0;0,37
3254.0,24,1144,38.73688811188811,22;1;0;1,37
3255.0,23,1144,38.73688811188811,21;1;0;1,37
3256.0,24,1144,38.73688811188811,22;1;0;1,37
3257.0,27,1144,38.73688811188811,25;1;0;1,37
3258.0,27,1145,38.75196506550218,25;1;0;1,36
3259.0,27,1145,38.75196506550218,25;1;0;1,36
3260.0,25,1147,38.74542284219704,23;1;0;1,34
3261.0,27,1147,38.74542284219704,25;1;0;1,35
3262.0,26,1147,38.74542284219704,24;1;0;1,35
3263.0,25,1147,38.74542284219704,23;1;0;1,35
3264.0,25,1147,38.74542284219704,23;1;0;1,35
3265.0,24,1147,38.74542284219704,21;1;1;1,35
3266.0,25,1148,38.717770034843205,23;1;0;1,35
3267.0,21,1148,38.717770034843205,19;1;0;1,35
3268.0,26,1148,38.717770034843205,23;1;1;1,35
3269.0,28,1148,38.717770034843205,24;2;1;1,35
3270.0,28,1148,38.717770034843205,25;1;1;1,35
3271.0,29,1148,38.717770034843205,26;1;1;1,36
3272.0,29,1148,38.717770034843205,25;2;1;1,36
3273.0,30,1148,38.717770034843205,26;2;1;1,36
3274.0,30,1150,38.678260869565214,26;2;1;1,34
3275.0,27,1150,38.678260869565214,23;2;1;1,34
3276.0,28,1150,38.678260869565214,23;2;2;1,35
3277.0,28,1151,38.65595134665508,24;2;1;1,34
3278.0,27,1151,38.65595134665508,23;2;1;1,34
3279.0,29,1151,38.65595134665508,25;2;1;1,34
3280.0,28,1151,38.65595134665508,24;2;1;1,34
3281.0,31,1152,38.622395833333336,27;2;1;1,34
3282.0,29,1152,38.622395833333336,25;2;1;1,34
3283.0,28,1152,38.622395833333336,24;2;1;1,34
3284.0,26,1152,38.622395833333336,23;1;1;1,34
3285.0,25,1152,38.622395833333336,22;1;1;1,34
3286.0,23,1152,38.622395833333336,20;1;1;1,34
3287.0,23,1152,38.622395833333336,20;1;1;1,34
3288.0,22,1152,38.622395833333336,18;1;2;1,34
3289.0,21,1152,38.622395833333336,18;1;1;1,34
3290.0,20,1152,38.622395833333336,17;1;1;1,34
3291.0,20,1152,38.622395833333336,16;1;2;1,34
3292.0,21,1152,38.622395833333336,16;1;3;1,34
3293.0,18,1152,38.622395833333336,16;0;2;0,34
3294.0,18,1152,38.622395833333336,17;0;1;0,34
3295.0,20,1152,38.622395833333336,19;0;1;0,35
3296.0,18,1152,38.622395833333336,17;0;1;0,36
3297.0,18,1152,38.622395833333336,17;0;1;0,36
3298.0,21,1152,38.622395833333336,20;0;1;0,36
3299.0,23,1152,38.622395833333336,22;0;1;0,36
3300.0,23,1152,38.622395833333336,22;0;1;0,36
3301.0,27,1152,38.622395833333336,25;0;2;0,38
3302.0,22,1152,38.622395833333336,21;0;1;0,38
3303.0,24,1152,38.622395833333336,23;0;1;0,39
3304.0,22,1154,38.62045060658579,21;0;1;0,37
3305.0,24,1154,38.62045060658579,23;0;1;0,37
3306.0,25,1154,38.62045060658579,24;0;1;0,37
3307.0,25,1154,38.62045060658579,24;0;1;0,37
